id_cliente,tipo_contacto,mes,dia_semana,contactos_campana,dias_desde_contacto_previo,contactos_previos,resultado_previo,variacion_empleo,indice_precios,confianza_consumidor,euribor_3m,numero_empleados,acepta_deposito,edad,ocupacion,estado_civil,educacion,incumplimiento_credito,credito_vivienda,prestamo_personal
CLI000187,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,No,44,blue-collar,married,professional.course,No,Sí,Sí
CLI000188,cellular,mar,wed,2,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,No,26,student,single,high.school,No,No,No
CLI000189,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,36,entrepreneur,divorced,university.degree,No,Sí,No
CLI000190,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,32,blue-collar,single,basic.6y,No,Sí,No
CLI000191,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,46,admin.,married,high.school,No,No,No
CLI000192,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,38,entrepreneur,single,basic.4y,No,Sí,Sí
CLI000193,cellular,nov,mon,1,5,1,success,-3.4,92.649,-30.1,0.722,5017.5,Sí,37,self-employed,married,professional.course,No,Sí,Sí
CLI000194,telephone,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,28,management,single,basic.9y,No,Sí,No
CLI000195,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,32,admin.,single,university.degree,No,Desconocido,Desconocido
CLI000196,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,No,37,admin.,married,high.school,Desconocido,No,No
CLI000197,telephone,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,No,42,management,divorced,Desconocido,No,Sí,No
CLI000198,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,No,41,blue-collar,single,basic.6y,Desconocido,Sí,No
CLI000199,telephone,jun,wed,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,No,58,blue-collar,married,,No,No,No
CLI000200,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,54,blue-collar,married,basic.9y,No,No,
CLI000201,cellular,aug,wed,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,33,admin.,single,university.degree,No,Sí,No
CLI000202,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,54,housemaid,married,basic.4y,No,Sí,No
CLI000203,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,41,housemaid,married,basic.6y,No,No,No
CLI000204,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,47,technician,married,professional.course,No,Sí,No
CLI000205,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,34,housemaid,divorced,university.degree,No,Desconocido,Desconocido
CLI000206,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,52,housemaid,married,basic.4y,Desconocido,No,No
CLI000207,telephone,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No,27,admin.,single,basic.6y,No,Sí,No
CLI000208,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,37,admin.,married,university.degree,Desconocido,Sí,No
CLI000209,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,41,entrepreneur,married,university.degree,Desconocido,Sí,No
CLI000210,telephone,mar,fri,1,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,Sí,34,technician,divorced,professional.course,No,No,No
CLI000211,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,No,42,blue-collar,single,basic.9y,Desconocido,No,No
CLI000212,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,38,services,married,high.school,No,No,No
CLI000213,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,No,49,entrepreneur,married,high.school,No,No,No
CLI000214,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,42,admin.,married,university.degree,No,No,No
CLI000215,cellular,sep,mon,2,6,1,success,-3.4,92.379,-29.8,0.739,5017.5,Sí,30,admin.,married,university.degree,No,No,No
CLI000216,cellular,oct,mon,1,6,1,success,-1.1,94.601,-49.5,1.032,4963.6,Sí,33,services,single,high.school,No,Sí,No
CLI000217,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,34,technician,divorced,professional.course,No,No,No
CLI000218,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,35,blue-collar,divorced,basic.9y,No,No,Sí
CLI000219,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,Sí,30,admin.,single,university.degree,No,Sí,No
CLI000220,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,Sí,31,technician,married,professional.course,No,No,No
CLI000221,telephone,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,No,61,retired,married,high.school,No,No,No
CLI000222,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No,54,blue-collar,married,basic.4y,No,No,Sí
CLI000223,cellular,mar,mon,6,999,1,failure,-1.8,92.843,-50.0,1.629,5099.1,No,70,retired,married,basic.4y,No,Sí,No
CLI000224,cellular,jul,fri,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,37,management,married,university.degree,No,No,Sí
CLI000225,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,38,management,divorced,high.school,No,Sí,No
CLI000226,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,36,admin.,single,university.degree,No,No,Sí
CLI000227,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,36,admin.,divorced,university.degree,No,No,No
CLI000228,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,35,blue-collar,single,university.degree,No,Sí,Sí
CLI000229,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,40,technician,married,professional.course,No,No,No
CLI000230,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,No,34,services,single,high.school,No,Sí,No
CLI000231,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,Sí,36,technician,married,university.degree,No,Sí,No
CLI000232,cellular,aug,tue,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,53,Desconocido,married,Desconocido,Desconocido,No,No
CLI000233,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,49,unemployed,divorced,professional.course,No,No,No
CLI000234,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí,27,admin.,single,professional.course,No,Sí,No
CLI000235,telephone,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No,54,management,divorced,university.degree,No,Sí,Sí
CLI000236,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,No,36,admin.,married,high.school,No,Sí,Sí
CLI000237,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,56,admin.,divorced,high.school,No,,No
CLI000238,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,Sí,39,blue-collar,single,basic.9y,No,No,No
CLI000239,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,46,management,married,university.degree,No,Sí,No
CLI000240,cellular,oct,tue,3,999,2,failure,-1.1,94.601,-49.5,1.008,4963.6,No,24,student,single,professional.course,No,No,Sí
CLI000241,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,37,technician,single,university.degree,No,Sí,No
CLI000242,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,60,retired,married,high.school,Desconocido,Sí,No
CLI000243,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,0.728,5017.5,Sí,29,services,married,high.school,No,No,No
CLI000244,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,No,39,admin.,married,university.degree,No,No,No
CLI000245,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,24,services,single,high.school,No,No,No
CLI000246,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,28,management,married,university.degree,No,Sí,Sí
CLI000247,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,35,technician,married,professional.course,Desconocido,Sí,No
CLI000248,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,58,self-employed,married,basic.9y,No,No,No
CLI000249,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,40,self-employed,married,high.school,Desconocido,Sí,No
CLI000250,telephone,may,fri,15,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,56,Desconocido,married,Desconocido,Desconocido,Sí,No
CLI000251,cellular,jul,tue,3,999,2,failure,-1.7,94.215,-40.3,0.797,4991.6,Sí,46,admin.,married,high.school,No,Sí,No
CLI000252,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.406,5195.8,No,46,technician,married,professional.course,No,No,No
CLI000253,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,57,technician,married,,Desconocido,No,No
CLI000254,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,38,blue-collar,married,basic.6y,No,No,No
CLI000255,cellular,aug,tue,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,Sí,34,blue-collar,married,basic.9y,No,No,Sí
CLI000256,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,No,32,technician,single,university.degree,No,No,Sí
CLI000257,cellular,aug,fri,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,52,blue-collar,married,basic.9y,No,No,No
CLI000258,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Sí,30,entrepreneur,single,university.degree,No,Sí,No
CLI000259,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,45,technician,divorced,basic.9y,No,No,No
CLI000260,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,31,unemployed,married,university.degree,No,No,No
CLI000261,telephone,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,48,technician,married,professional.course,Desconocido,No,Sí
CLI000262,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,55,technician,married,professional.course,No,Sí,Sí
CLI000263,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,48,admin.,married,university.degree,No,No,No
CLI000264,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí,27,services,single,high.school,No,No,No
CLI000265,cellular,jul,fri,8,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,41,self-employed,married,basic.9y,Desconocido,No,No
CLI000266,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,30,technician,married,basic.6y,No,,No
CLI000267,telephone,may,wed,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,37,management,married,university.degree,No,Sí,No
CLI000268,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,No,46,admin.,single,university.degree,No,No,No
CLI000269,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,Sí,32,technician,single,university.degree,No,Sí,No
CLI000270,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,No,47,admin.,single,high.school,No,No,No
CLI000271,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,43,retired,married,basic.4y,Desconocido,Sí,No
CLI000272,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,35,technician,single,high.school,No,Sí,No
CLI000273,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,60,retired,married,university.degree,Desconocido,Sí,No
CLI000274,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No,42,admin.,married,high.school,No,No,No
CLI000275,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,57,admin.,single,university.degree,Desconocido,Sí,No
CLI000276,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,44,blue-collar,single,high.school,No,Sí,Sí
CLI000277,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,No,38,management,married,university.degree,No,No,No
CLI000278,cellular,apr,wed,2,999,1,failure,-1.8,93.075,-47.1,1.372,5099.1,Sí,33,admin.,single,high.school,No,Sí,No
CLI000279,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,36,blue-collar,married,basic.9y,No,Sí,No
CLI000280,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,28,student,single,basic.9y,Desconocido,Sí,No
CLI000281,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,43,admin.,married,university.degree,No,No,No
CLI000282,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,Sí,51,management,married,university.degree,No,Sí,No
CLI000283,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No,33,services,married,university.degree,Desconocido,Sí,No
CLI000284,telephone,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,30,blue-collar,single,basic.9y,No,Sí,No
CLI000285,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,52,blue-collar,married,basic.4y,Desconocido,,No
CLI000286,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No,29,self-employed,married,professional.course,No,No,No
CLI000287,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No,33,admin.,single,university.degree,No,Sí,No
CLI000288,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,38,technician,single,professional.course,Desconocido,Sí,No
CLI000290,cellular,jun,fri,2,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,Sí,53,admin.,single,university.degree,No,Sí,No
CLI000291,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,43,services,married,high.school,Desconocido,Desconocido,Desconocido
CLI000292,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,57,admin.,divorced,high.school,Desconocido,Sí,No
CLI000293,cellular,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,24,services,married,high.school,No,No,No
CLI000294,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,51,management,married,,No,No,No
CLI000295,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,30,blue-collar,single,basic.9y,No,No,No
CLI000296,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,46,services,married,high.school,No,No,No
CLI000297,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,33,admin.,married,university.degree,No,Desconocido,Desconocido
CLI000298,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,57,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI000299,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No,33,blue-collar,married,basic.4y,No,Sí,No
CLI000300,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No,31,blue-collar,married,basic.6y,No,Sí,Sí
CLI000301,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,37,services,married,high.school,No,Sí,No
CLI000302,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,Sí,35,technician,single,university.degree,No,Sí,No
CLI000303,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,No,32,admin.,single,university.degree,No,Sí,Sí
CLI000304,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No,32,blue-collar,married,high.school,No,Sí,No
CLI000305,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,No,35,blue-collar,single,basic.9y,No,Sí,No
CLI000306,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,No,56,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI000307,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,Sí,35,admin.,married,university.degree,No,Sí,No
CLI000308,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,43,retired,married,basic.4y,Desconocido,No,No
CLI000309,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,Sí,33,admin.,married,university.degree,No,Sí,No
CLI000310,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,Sí,32,admin.,single,professional.course,No,Sí,Sí
CLI000311,cellular,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,47,blue-collar,divorced,basic.4y,No,Sí,No
CLI000312,telephone,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,No,42,services,married,high.school,No,Sí,No
CLI000313,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,No,31,technician,married,professional.course,No,Sí,No
CLI000314,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,No,31,admin.,single,high.school,No,Sí,No
CLI000315,cellular,jul,fri,1,999,1,failure,-1.7,94.215,-40.3,0.885,4991.6,Sí,26,admin.,single,high.school,No,Sí,No
CLI000316,telephone,dec,wed,5,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,No,32,student,married,high.school,No,Sí,No
CLI000317,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No,51,admin.,married,high.school,No,Sí,No
CLI000318,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,No,36,blue-collar,single,basic.9y,No,Sí,No
CLI000319,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,Sí,38,technician,married,university.degree,No,No,No
CLI000320,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sí,42,services,married,professional.course,No,Sí,No
CLI000321,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,56,blue-collar,married,Desconocido,Desconocido,Sí,Sí
CLI000322,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,26,blue-collar,married,basic.4y,No,Sí,Sí
CLI000323,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,33,admin.,married,university.degree,Desconocido,Sí,Sí
CLI000324,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,42,blue-collar,married,basic.4y,Desconocido,,No
CLI000325,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,No,33,services,married,high.school,No,Sí,No
CLI000326,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,34,services,married,basic.4y,No,Sí,No
CLI000327,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No,25,blue-collar,single,basic.4y,No,Sí,Sí
CLI000328,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,59,retired,married,professional.course,Desconocido,No,No
CLI000329,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,43,admin.,married,high.school,No,No,No
CLI000330,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,32,technician,single,professional.course,No,No,No
CLI000331,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,50,admin.,married,university.degree,No,Sí,No
CLI000332,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,45,management,married,high.school,Desconocido,No,
CLI000334,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,32,self-employed,single,professional.course,No,Desconocido,Desconocido
CLI000335,telephone,may,tue,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,28,blue-collar,single,basic.4y,No,No,No
CLI000336,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,37,technician,single,professional.course,Desconocido,No,No
CLI000337,cellular,dec,mon,1,6,2,success,-3.0,92.713,-33.0,0.715,5023.5,No,57,admin.,single,high.school,No,No,No
CLI000338,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No,39,blue-collar,married,basic.9y,Desconocido,No,Sí
CLI000339,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,No,46,entrepreneur,married,basic.4y,No,Sí,No
CLI000340,telephone,jun,mon,16,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,59,management,married,basic.6y,Desconocido,Sí,No
CLI000341,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No,48,blue-collar,married,basic.4y,No,No,Sí
CLI000342,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,No,37,blue-collar,married,basic.4y,No,Sí,No
CLI000343,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,49,blue-collar,married,high.school,Desconocido,Sí,No
CLI000344,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,33,admin.,single,university.degree,No,Sí,Sí
CLI000345,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,31,services,single,high.school,Desconocido,Sí,No
CLI000346,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,48,admin.,married,university.degree,Desconocido,Sí,No
CLI000347,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,No,31,technician,single,high.school,No,No,No
CLI000348,telephone,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,No,46,admin.,married,high.school,Desconocido,No,No
CLI000349,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,43,technician,single,professional.course,Desconocido,Sí,No
CLI000350,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,58,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI000351,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No,35,self-employed,married,basic.4y,Desconocido,No,No
CLI000352,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,33,blue-collar,married,basic.6y,Desconocido,No,No
CLI000353,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No,34,services,single,high.school,No,Sí,Sí
CLI000354,cellular,nov,mon,2,6,1,success,-1.1,94.767,-50.8,1.039,4963.6,Sí,41,technician,married,professional.course,No,,No
CLI000355,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,36,technician,married,university.degree,No,Sí,
CLI000356,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No,57,admin.,married,high.school,No,No,No
CLI000357,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,46,blue-collar,married,basic.6y,No,Sí,No
