id_cliente,tipo_contacto,mes,dia_semana,contactos_campana,dias_desde_contacto_previo,contactos_previos,resultado_previo,variacion_empleo,indice_precios,confianza_consumidor,euribor_3m,numero_empleados,acepta_deposito
CLI000267,telephone,may,wed,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000268,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,No
CLI000269,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,Sí
CLI000270,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,No
CLI000271,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No
CLI000272,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No
CLI000273,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No
CLI000274,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No
CLI000275,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI000276,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No
CLI000277,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,No
CLI000278,cellular,apr,wed,2,999,1,failure,-1.8,93.075,-47.1,1.372,5099.1,Sí
CLI000279,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
CLI000280,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000281,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000282,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,Sí
CLI000283,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No
CLI000284,telephone,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
CLI000285,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000286,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No
CLI000287,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
CLI000288,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No
CLI000289,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI000290,cellular,jun,fri,2,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,Sí
CLI000291,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No
CLI000292,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI000293,cellular,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No
CLI000294,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No
CLI000295,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000296,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI000297,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI000298,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000299,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No
CLI000300,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000301,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000302,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,Sí
CLI000303,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,No
CLI000304,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000305,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,No
CLI000306,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,No
CLI000307,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,Sí
CLI000308,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000309,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,Sí
CLI000310,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,Sí
CLI000311,cellular,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI000312,telephone,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,No
CLI000313,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,No
CLI000314,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,No
CLI000315,cellular,jul,fri,1,999,1,failure,-1.7,94.215,-40.3,0.885,4991.6,Sí
CLI000316,telephone,dec,wed,5,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,No
CLI000317,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No
CLI000318,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,No
CLI000319,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,Sí
CLI000320,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sí
CLI000321,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No
CLI000322,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000323,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No
CLI000324,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000325,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,No
CLI000326,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI000327,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000328,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000329,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000330,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000331,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000332,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000334,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No
CLI000335,telephone,may,tue,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000336,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI000337,cellular,dec,mon,1,6,2,success,-3.0,92.713,-33.0,0.715,5023.5,No
CLI000338,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No
CLI000339,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,No
CLI000340,telephone,jun,mon,16,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No
CLI000341,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No
CLI000342,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,No
CLI000343,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No
CLI000344,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000345,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI000346,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No
CLI000347,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,No
CLI000348,telephone,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,No
CLI000349,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000350,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI000351,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000352,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No
CLI000353,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No
CLI000354,cellular,nov,mon,2,6,1,success,-1.1,94.767,-50.8,1.039,4963.6,Sí
CLI000355,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No
CLI000356,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No
CLI000357,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000358,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No
CLI000359,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No
CLI000360,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,No
CLI000361,cellular,mar,thu,1,9,1,success,-1.8,93.369,-34.8,0.643,5008.7,No
CLI000362,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,No
CLI000363,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,No
CLI000364,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000365,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI000366,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No
CLI000367,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.75,5017.5,No
CLI000368,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No
CLI000369,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,No
CLI000370,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No
CLI000371,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,No
CLI000372,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI000373,telephone,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,No
CLI000374,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No
CLI000375,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,No
CLI000376,cellular,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,No
CLI000377,telephone,jun,tue,4,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,No
CLI000378,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No
CLI000379,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI000380,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000381,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000382,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No
CLI000383,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,No
CLI000384,cellular,sep,fri,1,999,1,failure,-3.4,92.379,-29.8,0.773,5017.5,No
CLI000385,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000386,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000387,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,No
CLI000388,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000389,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI000390,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI000391,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000392,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No
CLI000393,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000394,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,No
CLI000395,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No
CLI000396,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
CLI000397,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000398,cellular,jun,mon,3,999,1,failure,-1.7,94.055,-39.8,0.754,4991.6,No
CLI000399,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No
CLI000400,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No
CLI000401,telephone,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,Sí
CLI000402,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,Sí
CLI000403,cellular,sep,wed,2,6,2,success,-1.1,94.199,-37.5,0.886,4963.6,Sí
CLI000404,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No
CLI000405,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI000406,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,Sí
CLI000407,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI000408,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No
CLI000409,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,No
CLI000410,telephone,nov,wed,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,Sí
CLI000411,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI000412,telephone,jul,thu,21,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI000413,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No
CLI000414,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI000415,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI000416,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000417,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000418,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No
CLI000419,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI000420,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,No
CLI000421,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,Sí
CLI000422,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI000423,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,No
CLI000424,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No
CLI000425,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No
CLI000426,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000427,telephone,nov,fri,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,Sí
CLI000428,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No
CLI000429,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No
CLI000430,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No
CLI000431,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,No
CLI000432,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,No
CLI000433,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No
CLI000434,cellular,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000435,cellular,sep,tue,1,3,5,success,-1.1,94.199,-37.5,0.877,4963.6,Sí
CLI000436,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI000437,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000438,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,No
CLI000439,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000440,telephone,jun,thu,8,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,No
CLI000441,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000442,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,No
CLI000443,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000445,cellular,aug,mon,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI000446,cellular,aug,mon,3,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,No
CLI000448,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000449,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000450,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI000451,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No
CLI000452,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,No
CLI000453,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000454,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000455,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000456,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No
CLI000457,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,No
CLI000458,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI000459,cellular,sep,fri,1,999,1,failure,-3.4,92.379,-29.8,0.773,5017.5,No
CLI000460,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,No
CLI000461,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No
CLI000462,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000463,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI000464,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No
CLI000465,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.343,5195.8,Sí
CLI000466,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No
CLI000467,cellular,dec,mon,1,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,No
CLI000468,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,No
CLI000469,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,No
CLI000470,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,No
CLI000471,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI000472,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,No
CLI000473,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000474,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
CLI000475,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000476,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,No
CLI000477,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000478,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000479,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,No
CLI000480,cellular,apr,wed,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,No
CLI000481,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,No
CLI000482,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,No
CLI000483,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000484,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000485,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,No
CLI000486,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,No
CLI000487,cellular,jul,thu,11,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No
CLI000488,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No
CLI000489,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No
CLI000490,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000491,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,Sí
CLI000492,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000493,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No
CLI000494,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,No
CLI000495,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI000496,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No
CLI000497,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,No
CLI000498,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No
CLI000499,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí
CLI000500,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No
CLI000501,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000502,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000503,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No
CLI000504,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No
CLI000505,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No
CLI000506,cellular,oct,wed,2,999,1,failure,-1.1,94.601,-49.5,0.985,4963.6,No
CLI000507,telephone,may,tue,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000508,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,No
CLI000509,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI000510,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No
CLI000511,cellular,nov,fri,1,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,Sí
CLI000512,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,Sí
CLI000513,cellular,aug,tue,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,No
CLI000514,telephone,oct,mon,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,No
CLI000515,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000516,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No
CLI000517,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000518,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No
CLI000519,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No
CLI000520,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No
CLI000521,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,No
CLI000522,telephone,may,tue,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No
CLI000523,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No
CLI000524,cellular,dec,mon,1,999,1,failure,-3.0,92.713,-33.0,0.717,5023.5,Sí
CLI000525,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No
CLI000526,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI000527,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,No
CLI000528,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No
CLI000529,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No
CLI000530,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No
CLI000531,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No
CLI000533,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,No
CLI000534,cellular,sep,fri,2,15,4,failure,-1.1,94.199,-37.5,0.879,4963.6,Sí
CLI000535,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,No
CLI000536,cellular,may,wed,1,12,1,success,-1.8,92.893,-46.2,1.334,5099.1,No
CLI000537,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No
CLI000538,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No
